name,description,address,website,url
The Yard - Grand-Get-Togethers,"We’re super-duper proud of The Yard, which has been transformed in less than a year from a disused fold yard, granary and open wagon sheds into fantastic modern holiday accommodation for up to 16 people. With underfloor heating and huge en-suited rooms, The Yard has got all the latest mod cons but maintains the farm building’s traditional charm and features, such as wooden beams and vaulted ceilings.","The Yard, Sherburn, Malton, North Yorkshire, YO17 8QB",http://grandgettogethers.co.uk/availability-price/,https://www.yorkshire.com/view/accommodation/malton/the-yard-grand-get-togethers-2062348
The Woolly Sheep Inn,"The Woolly Sheep is ideally located on the main street of the market town of Skipton, the gateway to the Yorkshire Dales, and was recently awarded the prestigious title of ‘Best North Eastern Managed Pub of the Year’. ","38 Sheep Street, Skipton, North Yorkshire, BD23 1HY",http://www.woollysheepinn.co.uk,https://www.yorkshire.com/view/accommodation/skipton/the-woolly-sheep-inn-73156
The Woodman Inn,"The nostalgia hits you when you walk through the door; the traditional bar, cosy corners by the wood burning fire, the chatter of happy customers and the tinkling of knives and forks. Instantly, The Woodman Inn feels like a place where you want to kick back and relax.","The Woodman Inn, Huddersfield, West Yorkshire, HD8 0PX",http://www.woodman-inn.com,https://www.yorkshire.com/view/accommodation/huddersfield/the-woodman-inn-113412
The Woodlands,The Woodlands is a true example of how to twist town and country - blending all modern facilities with the homely creature comforts that can only by found in such a unique location. ,"The Valley, Sandsend, Whitby, North Yorkshire, YO21 3TE",http://www.thewoodlands-sandsend.com,https://www.yorkshire.com/view/accommodation/whitby/the-woodlands-77109
The Wolds Retreat B & B,If you are looking for hotel or guest house accommodation in the Yorkshire Wolds then look no further; a warm welcome awaits you at The Wolds Retreat Bed and Breakfast. This Grade II listed building is run by Madhyamaka Buddhist Centre and is wonderfully set in 42 acres of parkland at the heart of the beautiful Yorkshire Wolds.,"Kilnwick Percy Hall, Kilnwick Percy, Pocklington, East Riding Of Yorkshire, YO42 1UF",http://www.thewoldsretreat.co.uk,https://www.yorkshire.com/view/accommodation/pocklington/the-wolds-retreat-b-and-b-110763
Thirley Banks Cottages,"Curly Tail Cottage is ideally situated for exploring the North Yorkshire Moors and the coast is only a few minutes away with dramatic cliffs, rocky and sandy beaches, and quaint fishing villages such as Robin Hood’s Bay, Runswick Bay and Staithes.","Harwood Dale, Scarborough, North Yorkshire, YO13 0DR",http://www.thirleybankscottages.co.uk/,https://www.yorkshire.com/view/accommodation/scarborough/thirley-banks-cottages-2084780
Thief Hole Cottages,"The six luxury cottages are set in the idyllic countryside of North Yorkshire. There is accommodation for all guests from a four bedroomed cottage, sleeping 10, right down to a one bedroomed romantic cottage for 2 with four of the cottages having their own private hot tubs! Each cottage is named after an infamous figure, with all the history written in the information pack. Guests receive a full basket of gifts on arrival, including a local newspaper, biscuits, milk, butter, tea, coffee, sugar, champagne, flower, fruit, jams and more just to get settled in.","Thief Hole Lane, Thornton Le Moor, Northallerton, North Yorkshire, DL7 9EH",http://www.thiefholecottages.co.uk,https://www.yorkshire.com/view/accommodation/northallerton/thief-hole-cottages-901368
Thorpe Farm Centre,,"Thorpe Farm, Greta Bridge, Barnard Castle, DL12 9TY",http://www.thorpefarm.co.uk/,https://www.yorkshire.com/view/accommodation/barnard-castle/thorpe-farm-centre-2030884
Thornton Lodge,"Thornton Lodge is a beautiful and immensely peaceful Edwardian country house steeped in character and history. It's setting, within acres of landscaped grounds, woodlands and pasture offer peace and tranquillity, which visitors find difficult to draw away from. With walks and cycle routes from the doorstep and fishing in the nearby River Ure there is much to do whilst still enjoying the breath-taking scenery.","Thornton Rust, Leyburn, North Yorkshire, DL8 3AP",http://www.thorntonlodgenorthyorkshire.co.uk,https://www.yorkshire.com/view/accommodation/leyburn/thornton-lodge-236086
Thornwick Bay Holiday Village,"Thornwick Bay Holiday Village is the newest member of the Haven family, and it’s unlike any of our others. It’s got everything you’ve come to expect from Haven, such as great facilities, an indoor swimming pool with waterslide, and loads of other activities for all the family to get involved in. But it’s also got so much more. Even on the sunniest of days you may be tempted to stay inside and enjoy our Activity Barn and all of the fun things we have going on inside it. We’ve got plenty of quality entertainment on offer too, with some fantastic full-scale shows performed by our very own Thornwick Bay Theatre Company. If you love the Haven experience and are ready to try something new, you have to come to Thornwick Bay and discover everything it has to offer for yourself.","North Marine Road, Flamborough, East Yorkshire, YO15 1AU",https://www.haven.com/thornwickbay/,https://www.yorkshire.com/view/accommodation/flamborough/thornwick-bay-holiday-village-2085834
Thornsgill House,"Thornsgill House is a bed and breakfast establishment located in Askrigg. A delightful Edwardian stone house, built in 1907 and situated in the beautiful conservation village of Askrigg in Upper Wensleydale, within the boundaries of the picturesque Yorkshire Dales National Park.","Moor Road, Askrigg, Hawes, North Yorkshire, DL8 3HH",http://www.thornsgill.co.uk,https://www.yorkshire.com/view/accommodation/hawes/thornsgill-house-78449
Thompsons Arms,"The 3 cottages were once part of a working farm built in the 1840's and they have retained some of the original barn type features, beams and natural timber effects.","Flaxton Station, Rice Lane, Malton, North Yorkshire, YO60 7PZ",http://www.thompsonsarms.com,https://www.yorkshire.com/view/accommodation/malton/thompsons-arms-924096
Thistlebank Townhouse Whitby,Thistlebank Townhouse offers luxury accommodation with complete exclusivity and privacy in central Whitby. This private Georgian Townhouse to rent is amongst the most distinguished accommodation on the Yorkshire coast.,"19 Bagdale, Whitby, North Yorkshire, YO21 1QS",http://www.thistlebank-whitby.co.uk/,https://www.yorkshire.com/view/accommodation/whitby/thistlebank-townhouse-whitby-1600418
Thirsk Racecourse Caravan Club Site - CAMC,"Thirsk Racecourse Club Site is managed by The Club on behalf of the Racecourse. Whilst staying here you'll be pitched within sight of the main stand, with the famous turf stretching out before you. A 5-minute walk from the caravan park will take you to the lovely cobbled market town of Thirsk, with its quaint shops, pubs, cafes, secluded side streets and rich local atmosphere and the award winning James Herriot Museum. There are two supermarkets located adjacent to the site and the train station is only a mile away so you can easily visit the cities of York and Newcastle.","Thirsk, North Yorkshire, YO7 1QL",https://www.caravanclub.co.uk/club-sites/england/yorkshire/north-yorkshire/thirsk-racecourse-caravan-club-site/? utm_source=referral&utm_medium=web&utm_campaign=welcometoyorkshire,https://www.yorkshire.com/view/accommodation/thirsk/thirsk-racecourse-caravan-club-site-camc-2104059
Toulson Court,"If you want a hotel that gives that 'home from home' feeling, then Toulson Court is for you. Our rooms have been recently renovated, and were attained an 'excellent' for cleanliness from the VisitBritain inspectors. ","100 Columbus Ravine, Scarborough, North Yorkshire, YO12 7QZ",http://www.freetobook.com/affiliates/reservation.php?w_id=1885&w_tkn=CVCAXbYqQaTgFgjAotj6w7FwMRZDa9z6ccyhmM3dcTwRRaUGKaCYt9bbinMAV,https://www.yorkshire.com/view/accommodation/scarborough/toulson-court-480062
Thirley Cotes Farm Cottages,"Dating back to 1830, these lovingly converted holiday cottages retain many original features. Each cottage has its own character and charm, with vaulted beamed ceilings. The cottages are set in stunning countryside surrounded by woodland walks and breathtaking views over Harwood Dale. Over 17 acres of natural unspoilt woods and grasslands are home to nesting barn owls, wild rabbits, deer and badgers. Guests can take the natural walk and enjoy the trickling waters of the meandering stream. ","Thirley Cotes Farm, Harwood Dale, Scarborough, North Yorkshire, YO13 0DR",http://www.woodlandcottages-thirleycotes.co.uk ,https://www.yorkshire.com/view/accommodation/scarborough/thirley-cotes-farm-cottages-1239354
Tocketts Mill,"Since its humble days as a small caravan park, this award winning Leisure Park is fast becoming the North East's finest haven for leisure. Whether its long lazy days or something a little more energetic, Tocketts Mill Country Park & Restaurant is the ideal setting for you and your family.","Skelton Road, Guisborough, North Yorkshire, TS14 6QA",http://www.tockettsmill.co.uk/,https://www.yorkshire.com/view/accommodation/guisborough/tocketts-mill-2030912
Thorpe Park Hotel & Spa,"Thorpe Park is a stone's throw from Leeds and the best it has to offer. The hotel's contemporary ambience, Spa, restaurant and bar make it the perfect place to relax.","1150 Century Way, Thorpe Park, Leeds, West Yorkshire, LS15 8ZB",https://reservations.travelclick.com/75360?languageid=11&subchan=SHIRE_HOTELS&Locale=EN&hotelId=75360&_ga=2.246216397.877154786.1522326866-1403424052.1521797386#/guestsandrooms,https://www.yorkshire.com/view/accommodation/leeds/thorpe-park-hotel-and-spa-74858
Titanic Spa Apartments,"The luxury Spa Apartments are spacious, have been fully fitted with modern appliances, and the panoramic windows offer stunning views of the surrounding countryside. Most apartments come with a balcony so you can step outside and enjoy the views and fresh Yorkshire air. The apartments are fully serviced daily and are one- or two-bedroomed, sleeping up to six guests with the use of sofa beds.","Low Westwood Lane, Linthwaite, Huddersfield, West Yorkshire, HD7 5UN",http://www.titanicspa.com/spa-accommodation-p1674,https://www.yorkshire.com/view/accommodation/huddersfield/titanic-spa-apartments-474164
Thorpe Hall Cottages,"The Garden, Laundry and Stable Cottages are set amongst the beautiful grounds of Thorpe Hall Estate, Rudston, near Bridlington. The Hall is a Grade II* building which was built in the late 1600’s and is still very much a working estate and forms an important part of the local community.","Rudston, Driffield, East Yorkshire, YO25 4JE",http://www.thorpehallestate.co.uk/contact,https://www.yorkshire.com/view/accommodation/driffield/thorpe-hall-cottages-2054563
Thorpe Hall Caravan & Camping Site,,"Rudston, Driffield, East Yorkshire, YO25 4JE",http://www.thorpehallestate.co.uk/contact,https://www.yorkshire.com/view/accommodation/driffield/thorpe-hall-caravan-and-camping-site-2049755
Tickton Grange Hotel & Restaurant,,"Tickton Grange Hotel & Restaurant, Tickton, Beverley, East Yorkshire, HU17 9SH",http://www.ticktongrange.co.uk/bookings.html,https://www.yorkshire.com/view/accommodation/beverley/tickton-grange-hotel-and-restaurant-2036665
Tower Guest House,"Tower House offers boutique-style accommodation in a grand Victorian town house in York, just a 10 minute walk to York Minster and The Shambles.","2 Feversham Crescent, York, North Yorkshire, YO31 8HQ",http://www.towerguesthouseyork.com/,https://www.yorkshire.com/view/accommodation/york/tower-guest-house-2086707
